VmId,站名,地址,營業時間,目前狀態,緯度,經度,gx_media_links
138da0b6-c768-46f0-8b4c-409c8fbf6536,7-ELEVEN 巨峰店站,彰化縣彰化市天祥路359號(近天祥路/雲長路交叉路口),24HR,已啟用,24.061405,120.533386,https://cdn.gogoro.com/resources/images/gostations/TW5005802A_01.jpg
13dc897a-39df-44fb-8d07-41ba372f2034,HiLife 新北莊國店站,新北市新莊區復興路二段31號(近中港三角公園),24HR,已啟用,25.044151,121.454167,https://cdn.gogoro.com/resources/images/gostations/TW2425401A_01.jpg
14077d28-eccd-4bc1-a68c-d29075590b15,HiLife 台中中大店站,台中市南區興大路300號(近中興大學),24HR,已啟用,24.119008,120.671731,https://cdn.gogoro.com/resources/images/gostations/TW4024601A_01.jpg
1427cae1-3af2-45c4-a6f5-3a48407afbae,中油南鼓山加油站,高雄市鼓山區捷興二街46號(近捷運西子灣站),24HR,已啟用,22.622077,120.275255,https://cdn.gogoro.com/resources/images/gostations/TW8044101A_01.jpg
1506ed2c-b2b1-4edd-9510-eb725efb2966,南山人壽新竹科技大樓站,新竹市東區公道五路二段176號(近新竹美麗信酒店),24HR,已啟用,24.799743,121.004877,https://cdn.gogoro.com/resources/images/gostations/TW3007001A_01.jpg
1579a4ab-0561-42d3-a21d-94f870c94dcf,Gogoro 彰化中山授權經銷門市站,彰化縣彰化市中山路二段437號(近台灣電力公司),24HR,已啟用,24.076705,120.544137,https://cdn.gogoro.com/resources/images/gostations/TW5006501A_01.jpg
157b7802-12c1-42e8-a1ea-d16a80c61d66,Gogoro 左營博愛店站B,高雄市左營區博愛二路664號(近高雄巨蛋),24HR,已啟用,22.669528,120.303609,https://cdn.gogoro.com/resources/images/gostations/TW8135801B_01.jpg
158ecb7c-18a2-4f29-b55e-8849d4472749,Gogoro 汐止大同授權服務中心站,新北市汐止區大同路二段290號(近汐止國小),24HR,已啟用,25.066341,121.655068,https://cdn.gogoro.com/resources/images/gostations/TW2218402A_01.jpg
15a01862-a35e-4da2-9ad1-99f0adebf7e1,中油瑞豐加油站,高雄市前鎮區瑞福路2號(近崗山仔公園),24HR,已啟用,22.604742,120.336488,https://cdn.gogoro.com/resources/images/gostations/TW8064301A_01.jpg
15df16a7-cb6e-4824-bc04-acdb96f13725,家樂福內湖店站,台北市內湖區民善街88號(近民善街/新湖二路口),24HR,已啟用,25.060362,121.575183,https://cdn.gogoro.com/resources/images/gostations/TW1149401A_01.jpg
1691cf6e-ae55-4b80-a2a1-d21d2b74f5e0,永和仁愛公園站,新北市永和區仁愛路244-1號(近仁愛路/永貞路口),24HR,已啟用,25.009960,121.506013,https://cdn.gogoro.com/resources/images/gostations/TW2344301A_01.jpg
1697827c-d633-43b9-9d14-0b7068d33282,Gogoro 台南崇德授權經銷門市站,台南市東區崇德路592號(近崇德路/崇明十五街口),24HR,已啟用,22.971656,120.227330,https://cdn.gogoro.com/resources/images/gostations/TW7017301A_01.jpg
16b0d132-cb6a-4b48-8bc0-3bac225ff216,7-ELEVEN 鄭子寮店站,台南市北區北成路442號(近北成路/育德二路口),24HR,已啟用,23.019090,120.201530,https://cdn.gogoro.com/resources/images/gostations/TW7046001A_01.jpg
16f95ede-12e6-46b7-94c6-a46cf94fa9f8,中油臨海工業區加油站,高雄市小港區沿海二路2號(近臨海工業區),24HR,已啟用,22.543015,120.370755,https://cdn.gogoro.com/resources/images/gostations/TW8126001A_01.jpg
18616c01-978c-4bc8-83b5-bcf4b832ec19,全聯台中松五店站,台中市北屯區松竹五路二段180號(近松竹五路二段/松竹五路二段192巷口),24HR,已啟用,24.177138,120.713492,https://cdn.gogoro.com/resources/images/gostations/TW4064401A_01.jpg
186212c0-9778-406f-868b-506ecd5d1343,中油新竹加油站,新竹市東區中華路二段347號(近太平洋SOGO新竹站前店),24HR,已啟用,24.803351,120.974342,https://cdn.gogoro.com/resources/images/gostations/TW3006002A_01.jpg
189546cb-320e-4b01-aba7-942c6bceb130,HiLife 竹北竹發店站,新竹縣竹北市縣政二路175號(近縣政二路/文信路口),24HR,已啟用,24.831333,121.018018,https://cdn.gogoro.com/resources/images/gostations/TW3026801A_01.jpg
18f23093-290d-463c-8b06-3f3c31fa54bc,中油五權西路加油站,台中市南屯區五權西路二段566號(近五權西路二段/惠中路三段路口),24HR,已啟用,24.141609,120.641000,https://cdn.gogoro.com/resources/images/gostations/TW4086901A_01.jpg
1906eb1b-fb99-4c17-83dc-6443f531e5f4,臺中草悟廣場站B,台中市西區英才路534號(近草悟道),24HR,已啟用,24.149201,120.665046,https://cdn.gogoro.com/resources/images/gostations/TW4036005B_01.jpg
192a38c0-c431-4bdb-a090-3914d611088b,石牌國小地下停車場站,台北市北投區致遠2路80號(地下一樓機車停車場)(近石牌國小),24HR,已啟用,25.114420,121.513145,https://cdn.gogoro.com/resources/images/gostations/TW1127101A_01.jpg
193362bf-8a2a-4006-ad56-eca741b9b16e,KBN 鐵馬堂站,台北市信義區信安街60號(近通化街夜市),24HR,已啟用,25.026651,121.557692,https://cdn.gogoro.com/resources/images/gostations/TW1105302A_01.jpg
19fe6caf-8120-4823-b43f-d092d959d3f1,高雄第一科技大學站,高雄市楠梓區芎蕉路216號(近芎蕉路/芎林一街路口),24HR,已啟用,22.750800,120.328840,https://cdn.gogoro.com/resources/images/gostations/TW8116401A_01.jpg
1a0d5428-8323-42bd-8414-125256514dc7,HiLife 彰化國聖店站,彰化縣彰化市中山路三段706號(近國聖國小),24HR,已啟用,24.094589,120.569448,https://cdn.gogoro.com/resources/images/gostations/TW5007701A_01.jpg
1a5908b3-2b16-4755-b443-9f18fa1fb2b9,福懋朴子加油站,嘉義縣朴子市安福里山通路2之8號(近朴子藝術公園),24HR,建置中,23.466310,120.254622,https://cdn.gogoro.com/resources/images/gostations/TW6135101A_01.jpg
1a903fc4-5300-4dae-b8e0-96aafc378c15,7-ELEVEN 善和店站,台南市善化區大成路319號(近善化高中),24HR,已啟用,23.129703,120.298121,https://cdn.gogoro.com/resources/images/gostations/TW7416901A_01.jpg
1bb09a5f-94cb-4b31-86b6-528ae4e97494,Gogoro 北區小東授權服務中心站,台南市北區小東路261號(近小東公園),24HR,已啟用,22.999788,120.228609,https://cdn.gogoro.com/resources/images/gostations/TW7045701A_01.jpg
1bfabba7-05a4-4a6b-a370-fdc23667d64e,中油中正路加油站,苗栗縣竹南鎮中正路120號(近竹南鎮農會),24HR,已啟用,24.684019,120.872416,https://cdn.gogoro.com/resources/images/gostations/TW3504701A_01.jpg
1c6ababf-e56c-413e-bbb7-12b9939f65f3,福懋文心路加油站(建置中),台中市北屯區文心路四段613號(近崇德路二段交叉口),24HR,建置中,24.172324,120.685952,https://cdn.gogoro.com/resources/images/gostations/TW4065404A_01.jpg
1c91ae17-4717-4569-90cf-8de00de87bd2,7-ELEVEN 福田店站,台中市南區文心南路885號(文心南路上近樹義國小),24HR,已啟用,24.110886,120.659457,https://cdn.gogoro.com/resources/images/gostations/TW4025601A_01.jpg
1cb2e734-d763-4d4a-a182-aeda49953e52,家樂福北大店站,新北市樹林區大雅路288號(地下二樓機車停車場)(近大雅路/學勤路口),09:00 ~ 23:00,已啟用,24.947527,121.379750,https://cdn.gogoro.com/resources/images/gostations/TW2385401A_01.jpg
1d51091b-bd86-40b1-b0be-868ac633e8f1,中油軍校路加油站,高雄市楠梓區軍校路737號(近海軍官校),24HR,已啟用,22.708985,120.292763,https://cdn.gogoro.com/resources/images/gostations/TW8114301A_01.jpg
1d57da8a-cb35-486b-b4e0-9d7aa0edb0bc,FamilyMart 台中金原店站,台中市北屯區太原路三段231號(近太原路/青島路口),24HR,已啟用,24.165089,120.692277,https://cdn.gogoro.com/resources/images/gostations/TW4065301A_01.jpg
1d7b276f-eab5-4bcd-94b5-3cd1268f1cd9,中油大園加油站,桃園市大園區中正東路58號(近中正東路/中正一街口),24HR,已啟用,25.063243,121.199127,https://cdn.gogoro.com/resources/images/gostations/TW3375601A_01.jpg
1d8924c4-cf0d-42f8-b960-55df06be53c2,7-ELEVEN 湖華店站,台南市中西區西湖街3號(近西湖街/西濱公路口),24HR,已啟用,23.003290,120.186710,https://cdn.gogoro.com/resources/images/gostations/TW7006301A_01.jpg
1dd36b0f-1c39-495a-bb17-815cc6d4c8c8,大潤發中和景平店站,新北市中和區景平路182號(地下三樓機車停車場)(近景平路/景平路240巷口),24HR,已啟用,24.992427,121.516377,https://cdn.gogoro.com/resources/images/gostations/TW2358101A_01.jpg
1dd80169-09fa-4190-b46d-92de1127b2fe,7-ELEVEN 祐瑄店站,台中市沙鹿區光華路502、506號(近光華路與賢忠街交叉口),24HR,已啟用,24.243959,120.570272,https://cdn.gogoro.com/resources/images/gostations/TW4334101A_01.jpg
1e778e93-4e71-4020-a274-4157b8d2dfc0,7-ELEVEN 岦湖店站,新竹市香山區內湖路138號(近內湖國小),24HR,已啟用,24.741642,120.906032,https://cdn.gogoro.com/resources/images/gostations/TW3009402A_01.jpg
1fd9f6fc-abe2-484c-885d-d5e89cee59d7,家樂福南投店站,南投縣南投市三和三路21號(近三和三路/公園南街交岔口),24HR,已啟用,23.905919,120.689301,https://cdn.gogoro.com/resources/images/gostations/TW5405701A_01.jpg
21ca659f-e338-4443-9a6d-75813dd99a25,大潤發桃園中壢店站,桃園市中壢區中北路二段468號(近中北路/中山東路口),24HR,已啟用,24.955308,121.235147,https://cdn.gogoro.com/resources/images/gostations/TW3208701A_01.jpg
230f7a9a-e655-476b-ac94-8f63e5cae192,北基忠義加油站,桃園市龜山區忠義路一段496號(近忠義路/光華路口),24HR,已啟用,25.012155,121.347582,https://cdn.gogoro.com/resources/images/gostations/TW3337201A_01.jpg
2328d55a-7140-4c03-ba85-8acc5f68a29d,中油信誠加油站,新北市五股區新五路二段258號(近新北市立圖書館五股分館),24HR,已啟用,25.081706,121.440913,https://cdn.gogoro.com/resources/images/gostations/TW2487302A_01.jpg
2355e5fb-cef1-4add-b4b3-09ac98a3b2b1,中油鳳山加油站,高雄市鳳山區中山東路10號(近成功派出所),24HR,已啟用,22.620446,120.363490,https://cdn.gogoro.com/resources/images/gostations/TW8305901A_01.jpg
2559f874-4383-417f-baf4-1f0cd4ba1737,7-ELEVEN 仁善店站,桃園市大溪區埔頂路二段183號(近埔頂路二段與仁善街交岔口),24HR,已啟用,24.910552,121.279576,https://cdn.gogoro.com/resources/images/gostations/TW3354501A_01.jpg
25803bbc-f313-4fc3-8cb5-b543427f4231,新北汐止福安站,新北市汐止區福安街17號(近秀峰高中）,24HR,已啟用,25.065261,121.662479,https://cdn.gogoro.com/resources/images/gostations/TW2216401A_01.jpg
26004ee8-e58f-446f-a456-351fd3c28824,HiLife 台中中都店站,台中市西屯區西屯路三段173-25號(近台中都會公園),24HR,已啟用,24.190811,120.594805,https://cdn.gogoro.com/resources/images/gostations/TW4076401A_01.jpg
264dca72-5145-40ed-8fbf-22a12b68d681,雅香茶莊站,新北市石碇區北宜路六段13股巷1號(近十三股),24HR,已啟用,24.947447,121.649224,https://cdn.gogoro.com/resources/images/gostations/TW2239101A_01.jpg
2672134c-ec7d-4d48-aa66-6127c149d715,中油汀州路加油站,台北市中正區汀州路三段1號(近汀州路/師大路口),24HR,已啟用,25.020562,121.525969,https://cdn.gogoro.com/resources/images/gostations/TW1008601A_01.jpg
26a7b63d-2caf-4cac-ba1c-f833b4814236,家樂福愛河店站,高雄市三民區河東路356號(近愛河景觀親水公園),24HR,已啟用,22.634166,120.285723,https://cdn.gogoro.com/resources/images/gostations/TW8075202A_01.jpg
26deaaf9-f76b-45ab-a2c2-c3d8fdb15675,HiLife 新北重武店站,新北市三重區安慶街203之1號(近安慶街/民生東街口),24HR,已啟用,25.068296,121.492722,https://cdn.gogoro.com/resources/images/gostations/TW2414601A_01.jpg
28bd61b2-96b0-474e-ab76-f5f9f058874f,中油東港加油站,屏東縣東港鎮中正路一段85號(近東港國小),24HR,已啟用,22.471607,120.455270,https://cdn.gogoro.com/resources/images/gostations/TW9284201A_01.jpg
28d7dfa0-5b41-4384-be03-8eb73ef6df44,台糖糖友加油站,彰化縣溪湖鎮彰水路二段820號(近溪湖糖廠),24HR,建置中,23.952576,120.480717,https://cdn.gogoro.com/resources/images/gostations/TW5144701A_01.jpg
2927b9f8-62a4-436a-812c-98261a467efa,中油大林加油站,高雄市小港區鳳華路1號(近鳳鳴路/中林路口),24HR,已啟用,22.524372,120.349901,https://cdn.gogoro.com/resources/images/gostations/TW8126201A_01.jpg
294d0a25-7195-456d-8b4f-d65cc33533fd,HiLife 仁德二仁店站,台南市仁德區二仁路一段99號(近嘉南藥理科技大學),24HR,已啟用,22.918866,120.225661,https://cdn.gogoro.com/resources/images/gostations/TW7175501A_01.jpg
29c11f60-c7aa-434d-9a88-a4c146f5e62e,山隆蘆竹加油站,桃園市蘆竹區南崁路二段532號(近南崁路/富國路口),24HR,已啟用,25.063696,121.265244,https://cdn.gogoro.com/resources/images/gostations/TW3384901A_01.jpg
29d2fc34-f6be-4350-a8e2-8d9cb12c1769,中油建國一路加油站,高雄市苓雅區建國一路142號(近快保中心右側),24HR,已啟用,22.632478,120.330033,https://cdn.gogoro.com/resources/images/gostations/TW8028801A_01.jpg
2aa82775-2439-4312-8412-b9ff8cb4bd2a,7-ELEVEN 安安店站,台南市安南區安明路四段260-70號(近安明路四段/安中路六段),24HR,已啟用,23.061261,120.133971,https://cdn.gogoro.com/resources/images/gostations/TW7094801A_01.jpg
2ae1a491-c22e-4ab8-bcea-2dff2b8d3111,家樂福三民店站,台北市松山區三民路160號(二樓機車停車場)(近民權國小),08:00 ~ 22:00,已啟用,25.061716,121.563271,https://cdn.gogoro.com/resources/images/gostations/TW1059201A_01.jpg
2b756da2-6fb6-4f4d-a870-78dd002809f3,中油車子路加油站,新北市新店區安康路二段269號(近安康路/車子路口),24HR,已啟用,24.957625,121.504348,https://cdn.gogoro.com/resources/images/gostations/TW2315302A_01.jpg
2d225aa9-9ca7-4216-97ce-74c8f6f12036,全聯台南和緯店站,台南市北區和緯路二段172號(近小北成功夜市),24HR,已啟用,23.011943,120.207622,https://cdn.gogoro.com/resources/images/gostations/TW7046501A_01.jpg
2d9b27b9-d2d7-42a6-ba58-3560e7f55dcf,全聯柳營中山店站,台南市柳營區中山西路一段165號(近中山西路一路/建國路口),24HR,建置中,23.279216,120.320846,https://cdn.gogoro.com/resources/images/gostations/TW7365701A_01.jpg
2dca8c04-01a5-422e-aa7d-eca16897f949,奇美實業站,台南市仁德區三甲里59-1號(近奇美實業機車停車場出入口),24HR,已啟用,22.927446,120.243088,https://cdn.gogoro.com/resources/images/gostations/TW7174501A_01.jpg
2dd85045-4247-4999-8189-0b750811d91d,HiLife 台南東環店站,台南市東區大同路一段59號(近東門圓環),24HR,已啟用,22.987495,120.211382,https://cdn.gogoro.com/resources/images/gostations/TW7015001A_01.jpg
2e58e927-0f83-4e10-a1b5-6589157f34b2,台北捷運劍潭站,台北市士林區基河路捷運站2號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.082826,121.524523,https://cdn.gogoro.com/resources/images/gostations/TW1116303A_01.jpg
2ea2cc22-2428-4d8d-b76a-aff2119f2842,車太炫自助洗車台中南屯站,台中市南屯區永春東路1242號(近南屯國小),24HR,已啟用,24.136748,120.633916,https://cdn.gogoro.com/resources/images/gostations/TW4084201A_01.jpg
2eca7bec-04b9-4ebe-bce3-846eb4435404,Gogoro 三重光復授權服務中心站,新北市三重區中興里光復路二段4號(近三重二重埔郵局),24HR,已啟用,25.053521,121.471956,https://cdn.gogoro.com/resources/images/gostations/TW2415805A_01.jpg
30083221-5d48-4eb9-9136-eff0598a9e8f,台北捷運竹圍站B,新北市淡水區民權路捷運站1號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.136385,121.459646,https://cdn.gogoro.com/resources/images/gostations/TW2517302B_01.jpg
30176a8c-8bf2-4dc7-910e-409799ba48ce,車太炫新北汐止站,新北市汐止區汐萬路一段39-5號(近汐止國小),24HR,已啟用,25.068950,121.654516,https://cdn.gogoro.com/resources/images/gostations/TW2216801A_01.jpg
3017f5ef-5131-4898-93bf-e43608ab694c,中油中壢工二加油站,桃園市中壢區吉林路37巷15號(近文化公園),24HR,已啟用,24.979948,121.246969,https://cdn.gogoro.com/resources/images/gostations/TW3206201A_01.jpg
3024936f-a0c9-4684-a16a-040fe77ae397,A3 新北產業園區站,新北市新莊區五工路37號(近A3 新北產業園區站腳踏車停車場旁),24HR,建置中,25.062229,121.459081,https://cdn.gogoro.com/resources/images/gostations/TW2488601A_01.jpg
30995fa4-e94b-4043-9f6c-84024e7ad5e2,台糖仁新加油站,高雄市仁武區文武里水管路三段276號(近澄觀路二段/水管路三段路口,24HR,建置中,22.703641,120.358901,https://cdn.gogoro.com/resources/images/gostations/TW8146101A_01.jpg
30ffbf96-99d5-449c-aee4-1befe04c52ad,台北捷運江子翠站A,新北市板橋區雙十路二段捷運站3號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.029573,121.472599,https://cdn.gogoro.com/resources/images/gostations/TW2204401A_01.jpg
315d08ba-a8f6-427c-b3f4-4de0626d0360,7-ELEVEN 安立店站,台南市安南區安中路四段150號(近安中路四段/安中路四段164巷口),24HR,已啟用,23.049636,120.170009,https://cdn.gogoro.com/resources/images/gostations/TW7096101A_01.jpg
315d5caf-cba2-40b8-bb95-eab4e61547cf,中油南州加油站,屏東縣南州鄉三民路270號(近三民路/新興路口),24HR,建置中,22.488602,120.501593,https://cdn.gogoro.com/resources/images/gostations/TW9264101A_01.jpg
316b4224-93f6-4c23-9012-100b67e20da2,中油成功一加油站,高雄市前金區成功一路384號(近萬興宮),24HR,建置中,22.623521,120.294235,https://cdn.gogoro.com/resources/images/gostations/TW8014601A_01.jpg
31e7059c-577f-4212-b0fd-6fdd2404cbdb,HiLife 五股福鑫店站,新北市五股區五福路8號(近五股區農會),24HR,已啟用,25.088473,121.434394,https://cdn.gogoro.com/resources/images/gostations/TW2485501A_01.jpg
31ec0524-aad5-4f45-9f6c-efb837d05c27,Gogoro 竹北成功授權服務中心站,新竹縣竹北市成功八路207號(近莊敬南路/成功八路口),24HR,已啟用,24.817535,121.019822,https://cdn.gogoro.com/resources/images/gostations/TW3026405A_01.jpg
321439d3-ac1c-448f-82c0-c105d3feb321,台糖鳳凰加油站,台中市大里區鳳凰路50號(近光正國中),24HR,已啟用,24.095211,120.717147,https://cdn.gogoro.com/resources/images/gostations/TW4127901A_01.jpg
32515690-2888-4046-bb8b-e44e657499f7,全聯永康永大店站,台南市永康區永大路三段35號(近永大路三段/埔聖街口),24HR,已啟用,23.028514,120.260366,https://cdn.gogoro.com/resources/images/gostations/TW7107601A_01.jpg
32630849-a0fa-45ba-af24-a6083c5c24c3,中油金陵加油站,桃園市平鎮區金陵路二段123號(近環南路/金陵路口),24HR,已啟用,24.940301,121.223289,https://cdn.gogoro.com/resources/images/gostations/TW3247001A_01.jpg
329cad8b-b91b-4ee3-bfeb-369db929094b,中油大武崙加油站,基隆市安樂區基金三路2-1號(近大武崙工業區),24HR,已啟用,25.148041,121.700582,https://cdn.gogoro.com/resources/images/gostations/TW2044601A_01.jpg
3404bc3b-c9a1-4643-ae7b-dac9fcbd5e38,山隆中和加油站,新北市中和區中正路1178號(近板南路/中正路交接口),24HR,已啟用,25.009606,121.481719,https://cdn.gogoro.com/resources/images/gostations/TW2358601A_01.jpg
34bfdd1f-f36d-42a4-a3ab-0b87f32985a9,中油四維三路加油站,高雄市苓雅區永定街93號(近永定街/四維三路口),24HR,建置中,22.619292,120.311333,https://cdn.gogoro.com/resources/images/gostations/TW8024301A_01.jpg
34e5de45-2ac8-4061-8251-bce242841127,Gogoro 台北內湖服務中心站,台北市內湖區民權東路六段296巷66-3號(近捷運葫洲站),24HR,已啟用,25.070433,121.608612,https://cdn.gogoro.com/resources/images/gostations/TW1148301A_01.jpg
354d8830-fb4e-4569-af2e-718fe4a6cf9b,7-ELEVEN 埞富店站,台南市南區大成路二段86號(近大成路二段/夏林路口),24HR,已啟用,22.975012,120.195042,https://cdn.gogoro.com/resources/images/gostations/TW7025501A_01.jpg
35601a09-034b-4506-ba00-049f70631e0f,中油旗津加油站,高雄市旗津區中洲二路259號(近市立旗津醫院),24HR,已啟用,22.591470,120.285037,https://cdn.gogoro.com/resources/images/gostations/TW8054401A_01.jpg
362e6361-0776-4c68-8665-2e4c7f82dd4f,7-ELEVEN 上誠店站,台中市西區向上路一段381號，383號，385號(近向上路一段/精誠路交叉口),24HR,已啟用,24.146529,120.655434,https://cdn.gogoro.com/resources/images/gostations/TW4036101A_01.jpg
3655fd96-df34-4675-9d36-69c955387a72,善化區農會站,台南市善化區中山路242號(近中華電信善化服務中心),24HR,已啟用,23.132253,120.297461,https://cdn.gogoro.com/resources/images/gostations/TW7415401A_01.jpg
369114be-0aad-4782-9d09-68e80752bf28,Gogoro 西屯逢甲授權服務中心站,台中市西屯區西屯路二段269之48號(近西屯路二段/文華路口),24HR,已啟用,24.174490,120.644341,https://cdn.gogoro.com/resources/images/gostations/TW4074701A_01.jpg
36f253d8-f4ee-45bd-9938-430baaba9ed8,Gogoro 新竹北大店站,新竹市北區北大路321號(近中正棒球場),24HR,已啟用,24.805894,120.962052,https://cdn.gogoro.com/resources/images/gostations/TW3004401A_01.jpg
379792e4-a941-4a03-80d0-6b6db8053ab9,台亞承德加油站,台北市北投區承德路七段303號(近立農公園),24HR,已啟用,25.116422,121.503871,https://cdn.gogoro.com/resources/images/gostations/TW1126203A_01.jpg
380ab2fd-8520-4419-9ea8-1b575eb2c287,中油鼎山路加油站,高雄市三民區鼎山街373號(近高雄大昌郵局),24HR,建置中(其他狀態100),22.657292,120.321817,https://cdn.gogoro.com/resources/images/gostations/TW8078601A_01.jpg
380d5ea4-0c06-4619-bfcc-f59839522d96,全聯龍井沙田店站,台中市龍井區沙田路五段382、386號(近沙田路五段/沙田路五段399巷),24HR,已啟用,24.203421,120.548502,https://cdn.gogoro.com/resources/images/gostations/TW4345202A_01.jpg
38465463-9abe-48c9-9d7a-61f8248fc2d0,中油新園加油站,屏東縣新園鄉興安路54號(近興安路/興中路口),24HR,建置中,22.523886,120.463395,https://cdn.gogoro.com/resources/images/gostations/TW9324401A_01.jpg
389f2b10-c409-49c5-8ea0-fe9cbaaea508,全聯官田中山店站,台南市官田區中山路一段135號(近台南市警察局麻豆分局官田分駐所),24HR,建置中,23.193024,120.313079,https://cdn.gogoro.com/resources/images/gostations/TW7204101A_01.jpg
3925704d-05d8-4949-b919-a6ad46f15fce,全聯台中四平店站,台中市北屯區四平路523號(近四平路/后庄路口),24HR,已啟用,24.193067,120.681545,https://cdn.gogoro.com/resources/images/gostations/TW4067901A_01.jpg
3a268fd1-c4bf-47dc-91c9-4005ca89eeb2,全聯淡水沙崙店站,新北市淡水區沙崙路50號(近淡水漁人碼頭),24HR,已啟用,25.181877,121.422193,https://cdn.gogoro.com/resources/images/gostations/TW2515501A_01.jpg
3a46a35e-5ff3-4287-be36-aba28501a2ba,中油鳳松加油站,高雄市鳳山區鳳松路178-5號(近鳳松路180巷),24HR,已啟用,22.637150,120.362596,https://cdn.gogoro.com/resources/images/gostations/TW8304101A_01.jpg
3a804f8b-90a5-4bcf-8fb1-6ee948d9062b,中油東湖加油站,台北市內湖區康寧路三段225號(近捷運東湖站3號出口),24HR,已啟用,25.067589,121.612125,https://cdn.gogoro.com/resources/images/gostations/TW1148601A_01.jpg
3c135313-8535-4535-b3d5-14cb1f17e448,便利停車場建國站,台北市中山區建國北路二段11巷內空地(近建國北路/長春路口),24HR,已啟用,25.053452,121.537860,https://cdn.gogoro.com/resources/images/gostations/TW1048701A_01.jpg
3c3df6d0-505d-4424-a4f3-9fb67b4ca722,中油覺民路加油站,高雄市三民區覺民路362號(近快保中心左側),24HR,已啟用,22.640441,120.334571,https://cdn.gogoro.com/resources/images/gostations/TW8076801A_01.jpg
3c64bd73-483a-48d1-bddd-bd19293cd195,山隆華中加油站,台北市萬華區萬大路388號(近東園國小),24HR,已啟用,25.021848,121.498647,https://cdn.gogoro.com/resources/images/gostations/TW1086901A_01.jpg
3c6cca55-9cfa-4c14-a827-6b25b4b0fd6e,北基幸運加油站,新北市新莊區新樹路140-1號(近新樹路/建國一路口),24HR,已啟用,25.023053,121.435140,https://cdn.gogoro.com/resources/images/gostations/TW2426202A_01.jpg
3cc8022d-3462-41e6-a287-9454e017fdcc,家樂褔便利購豐南店站,台中市豐原區豐南街118號(近豐南街與豐南街92巷交叉口),24HR,已啟用,24.239249,120.714666,https://cdn.gogoro.com/resources/images/gostations/TW4205201A_01.jpg
3d01dbbe-ee64-4c25-81a7-f99baffd4d61,中油竹北加油站,新竹縣竹北市中華路439號(近義民高級中學),24HR,已啟用,24.841332,121.005246,https://cdn.gogoro.com/resources/images/gostations/TW3025201A_01.jpg
3d2fcce8-0912-4cc3-bb3f-1fc00043bc07,全聯永康北灣店站,台南市永康區永大路二段936號(近永大路二段/大同街425巷口),24HR,已啟用,23.016164,120.263246,https://cdn.gogoro.com/resources/images/gostations/TW7108001A_01.jpg
3d5b0eb1-48e9-4b5a-955f-a6abcbefe9d8,台亞汐止大同加油站,新北市汐止區大同路二段37號(近汐科火車站),24HR,已啟用,25.063509,121.647806,https://cdn.gogoro.com/resources/images/gostations/TW2218401A_01.jpg
3dd8f813-e68f-4262-9245-7be1eb96beac,台亞彰化中央路加油站,彰化縣彰化市中央路292號(近彰化中央路郵局),24HR,已啟用,24.068425,120.526816,https://cdn.gogoro.com/resources/images/gostations/TW5005601A_01.jpg
3dda9591-e5b3-4c3d-9e64-71ea50fbd3e4,福懋水上加油站,嘉義縣水上鄉粗溪村嘉朴路222號(近嘉朴路/水德路交叉口),24HR,建置中,23.430348,120.390332,https://cdn.gogoro.com/resources/images/gostations/TW6085201A_01.jpg
3def303e-e081-438f-9890-927c4c0a7ab8,HiLife 新北三民店站,新北市三重區三民街100號(近新北市三重聯邦公園),24HR,已啟用,25.063198,121.485257,https://cdn.gogoro.com/resources/images/gostations/TW2416101A_01.jpg
3e731d4e-ab5e-41d6-883c-4d9866f7869e,中油梅溪加油站,桃園市楊梅區中山北路一段391號(近天成醫院),24HR,已啟用,24.908575,121.159274,https://cdn.gogoro.com/resources/images/gostations/TW3266501A_01.jpg
3e8848e0-1a8f-43f1-a26d-8e4dc5665800,天母大葉高島屋百貨公司站,台北市士林區忠誠路二段55號(近大葉天母私有停車場入口),24HR,已啟用,25.111313,121.531651,https://cdn.gogoro.com/resources/images/gostations/TW1114801A_01.jpg
3edd1790-71b2-4f70-8952-e32aece02fec,中油高鳳加油站,高雄市苓雅區建國一路3號(近高雄市農會對面),24HR,已啟用,22.628205,120.343017,https://cdn.gogoro.com/resources/images/gostations/TW8028401A_01.jpg
408b289c-cdd9-425a-8d19-2701aa35bb43,蘆洲長安市場站,新北市蘆洲區長安街98巷(近新北市立圖書館蘆洲長安分館),24HR,已啟用,25.080886,121.461805,https://cdn.gogoro.com/resources/images/gostations/TW2476401A_01.jpg
4098befc-86d7-453b-8998-387aa9261d1a,台北捷運永寧站,新北市土城區中央路三段捷運站1號出口(近中央路三段98巷),24HR,已啟用,24.966703,121.435630,https://cdn.gogoro.com/resources/images/gostations/TW2367101A_01.jpg
40aac2c3-588b-4d92-8743-bac4dacf2aad,全聯中壢領航店站,桃園市中壢區領航南路一段218號(近領航南路一段/文德路口),24HR,已啟用,25.000408,121.207509,https://cdn.gogoro.com/resources/images/gostations/TW3205401A_01.jpg
40be3af2-a042-41bd-8778-71f0a84dbc2d,中油燕巢加油站,高雄市燕巢區中興路199號(近燕巢國中),24HR,建置中,22.787919,120.362561,https://cdn.gogoro.com/resources/images/gostations/TW8244701A_01.jpg
